Date ,Symbol ,Client Name ,Net Quantity
2023-08-28,MORARJEE,MITTAL RIMPY,0
2023-08-28,PARAGMILK,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-28,RAILTEL,AAKRAYA RESEARCH LLP,0
2023-08-28,RAILTEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-28,SAHANA,NIKHIL RAJESH SINGH,0
2023-08-28,ZEAL,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-08-29,BEML,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-29,BEML,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-29,CONFIPET,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-29,DCXINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-29,DIL,A S CONFIN PRIVATE LIMITED,0
2023-08-29,DIL,ESAAR (INDIA) LIMITED,0
2023-08-29,GANESHBE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-29,HSCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-29,IPL,MSB E TRADE SECURITIES LIMITED,0
2023-08-29,MADHAV,MITTAL RIMPY,0
2023-08-29,MOS,MARWADI SHARES AND FINANCE LTD.,0
2023-08-29,NIDAN,AJAY  SALVI,0
2023-08-29,ORIENTLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-29,ORIENTLTD,PRIYANKA THAKUR,0
2023-08-29,RAILTEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-29,SAHANA,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-08-29,SHRIRAMPPS,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-29,VINYLINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-29,VINYLINDIA,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-08-30,ASIANTILES,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,BANARBEADS,VEENA RAJESH SHAH,0
2023-08-30,BBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,BODALCHEM,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,CORALFINAC,PRIYANKA THAKUR,0
2023-08-30,DELTAMAGNT,KARANKUMAR KANUJI THAKOR,0
2023-08-30,GOKEX,AAKRAYA RESEARCH LLP,0
2023-08-30,GOKEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,GOKEX,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-30,HEADSUP,AMRITA JAIN,0
2023-08-30,IPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,IPL,MSB E TRADE SECURITIES LIMITED,0
2023-08-30,KELLTONTEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,MACPOWER,VEENA RAJESH SHAH,0
2023-08-30,MENONBE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,POLYPLEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,RAILTEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,RPOWER,OM TRADING,0
2023-08-30,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,SPARC,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,TFCILTD,CRONY VYAPAR PVT LTD,0
2023-08-30,TFCILTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,TRIGYN,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-30,UFLEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-31,AAATECH,HARDIKKUMAR MAIYAJIBHAI DESAI,0
2023-08-31,AAATECH,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-31,AAATECH,SURESHKUMAR MAKWANA,0
2023-08-31,AEROFLEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-31,AEROFLEX,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,0
2023-08-31,AEROFLEX,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-31,AEROFLEX,VOGUE COMMERCIAL CO.LTD,0
2023-08-31,BFINVEST,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-31,BSE,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-31,CUMMINSIND,LIESHA CORPORATION PRIVATE LIMITED .,0
2023-08-31,DBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-31,IBULHSGFIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-31,KELLTONTEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-31,PRITIKA,RS SECURITIES,0
2023-08-31,SHAKTIPUMP,AAKRAYA RESEARCH LLP,0
2023-08-31,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-31,SHAKTIPUMP,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-31,UFLEX,AAKRAYA RESEARCH LLP,0
2023-08-31,UFLEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-08-31,UFLEX,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-08-31,URBAN,BHAVESHKUMAR NATVARLAL SHETH,0
2023-09-01,AEROFLEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,APEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,BSE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,CAPACITE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,COFFEEDAY,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,COFFEEDAY,MANSI SHARE AND STOCK ADVISORS PVT LTD,0
2023-09-01,ELIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,EXXARO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,GLOBALPET,SHRENI SHARES PRIVATE LIMITED,0
2023-09-01,IBULHSGFIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,IPL,MSB E TRADE SECURITIES LIMITED,0
2023-09-01,ITDCEM,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,MANINDS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,MTARTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,MTARTECH,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-01,PARAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,RAILTEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-01,TIMESGTY,DIVYRAJSINH NARENDRASINH SOLANKI,0
2023-09-01,TIMESGTY,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-01,TRU,MITHANI INVESTMENT AND TRADING PRIVATE LIMITED,0
2023-09-04,ATALREAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,BANARBEADS,VEENA RAJESH SHAH,0
2023-09-04,BSE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,COFFEEDAY,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,DREDGECORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,IPL,MSB E TRADE SECURITIES LIMITED,0
2023-09-04,IRCON,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,MTARTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,NAZARA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,NIDAN,MAHADEV MANUBHAI MAKVANA,0
2023-09-04,PONNIERODE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,RAILTEL,HEMALI PATHIK THAKKAR,0
2023-09-04,RVNL,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,0
2023-09-04,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-04,TRIGYN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-05,APEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-05,APEX,TOPGAIN FINANCE PRIVATE LIMITED,0
2023-09-05,BOMDYEING,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-05,FMGOETZE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-05,GMDCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-05,NAZARA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-05,STCINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-05,VPRPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-05,VPRPL,GRT STRATEGIC VENTURES LLP,0
2023-09-05,VPRPL,MUSIGMA SECURITIES,0
2023-09-05,VPRPL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-05,VPRPL,VOGUE COMMERCIAL CO.LTD,0
2023-09-06,3IINFOLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,ADSL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,ANDHRAPAP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,ASAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,AVADHSUGAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,AVALON,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,DWARKESH,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,IBREALEST,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,INDIANCARD,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-09-06,INDIANCARD,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-06,KELLTONTEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,LUXIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,MADRASFERT,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,MAWANASUG,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,ORIENTPPR,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,PDMJEPAPER,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,RPOWER,PACE STOCK BROKING SERVICES PVT LTD,0
2023-09-06,RUCHIRA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,STARPAPER,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,STCINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,TNPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,UMESLTD,INDRA KIRAN VENTURES,0
2023-09-06,USK,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,UTTAMSUGAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,VPRPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-06,VPRPL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-06,WSTCSTPAPR,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,AARVEEDEN,MITTAL RIMPY,0
2023-09-07,ASTRAMICRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,BHAGYANGR,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,BODALCHEM,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,CENTEXT,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-07,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,DONEAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,GMBREW,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,GRSE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,INDSWFTLAB,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,IOLCP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,MAZDOCK,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,PARAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,USK,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-07,VPRPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,BAJAJHCARE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,CHENNPETRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,COCHINSHIP,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-08,DONEAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,EMMBI,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,GOACARBON,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,GRAPHITE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,HEG,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,MAZDOCK,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-08,PARAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,SOBHA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,TNPETRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-08,VIKASECO,QE SECURITIES LLP,0
2023-09-08,VPRPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,CDSL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,GIPCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,GMDCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,GSLSU,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,HITECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,ORIANA,SUMICKSHA BANSAL,0
2023-09-11,PRAJIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,RBMINFRA,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-09-11,RISHABH,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,RISHABH,MUSIGMA SECURITIES,0
2023-09-11,RISHABH,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-11,RVNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,RVNL,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,0
2023-09-11,STEELXIND,MSB E TRADE SECURITIES LIMITED,0
2023-09-11,TREL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,TRIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-11,VIKASECO,VISHWAS FINCAP SERVICES PRIVATE LIMITED,0
2023-09-12,AJOONI,JOLLY ANKIT SHAH,0
2023-09-12,BIRLACABLE,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-09-12,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-12,IBREALEST,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-12,IRCON,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-12,ITI,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-12,KELLTONTEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-12,NIITLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-12,RVNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-12,SIGACHI,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-12,STEELXIND,MSB E TRADE SECURITIES LIMITED,0
2023-09-12,TRIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-12,VIKASECO,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-09-12,VIKASLIFE,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-09-13,IBULHSGFIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-13,IOLCP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-13,IOLCP,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-13,KELLTONTEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-13,NAHARINDUS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-13,NIITLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-13,RML,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-13,RVNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-13,SECURCRED,BIPINBHAI DEVABHAI RAVAL,0
2023-09-13,SUVEN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-13,VIKASLIFE,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-09-14,BALMLAWRIE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,DCW,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,DWARKESH,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,GIPCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,IOLCP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,IPL,MSB E TRADE SECURITIES LIMITED,0
2023-09-14,KELLTONTEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,MAWANASUG,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,NBCC,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,PONNIERODE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,SAKHTISUG,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,SELAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,SELAN,VIJAY KUMAR SANGHVI,0
2023-09-14,SILVERTUC,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-14,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,BOMDYEING,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,BPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,DCW,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,DHANBANK,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,INDBANK,SAHASTRAA ADVISORS PRIVATE LIMITED,0
2023-09-15,INDBANK,SILVER LINE VENTURES PRIVATE LIMITED,0
2023-09-15,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,PANACEABIO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,PPAP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,RBA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,SATIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,SENCO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,SEQUENT,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,SHAKTIPUMP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,SHAKTIPUMP,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-15,STAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-15,VPRPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,ASAHISONG,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,BPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,CELEBRITY,PRRSAAR COMMODITIES PVT LTD,0
2023-09-18,CELEBRITY,QE SECURITIES LLP,0
2023-09-18,DHANBANK,AAKRAYA RESEARCH LLP,0
2023-09-18,DHANBANK,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,EASEMYTRIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,INDBANK,BABUBHAI JESABHAI AHIR,0
2023-09-18,INDBANK,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,INDBANK,PACE STOCK BROKING SERVICES PVT LTD,0
2023-09-18,IPL,MSB E TRADE SECURITIES LIMITED,0
2023-09-18,JLHL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,JPPOWER,PACE STOCK BROKING SERVICES PVT LTD,0
2023-09-18,PANACEABIO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,RAMCOSYS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-18,TRU,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-20,ARENTERP,RS SECURITIES,0
2023-09-20,ARENTERP,SHRI MUKTA SHARES,0
2023-09-20,CLSEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-20,DHANBANK,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-20,IFCI,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-20,JAYSREETEA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-20,PANACEABIO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-20,RRKABEL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-20,SWELECTES,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-20,VETO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-21,AROGRANITE,JATESH JAIN,0
2023-09-21,BAJAJHCARE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-21,DCAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-21,EMSLIMITED,GOLDMINE STOCKS PRIVATE LIMITED,0
2023-09-21,EMSLIMITED,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-21,EMSLIMITED,GRT STRATEGIC VENTURES LLP,0
2023-09-21,EMSLIMITED,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,0
2023-09-21,EMSLIMITED,MUSIGMA SECURITIES,0
2023-09-21,EMSLIMITED,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-21,IPL,MSB E TRADE SECURITIES LIMITED,0
2023-09-21,JINDALPHOT,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-21,MOKSH,QE SECURITIES LLP,0
2023-09-21,PANACEABIO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-21,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,ARENTERP,QE SECURITIES LLP,0
2023-09-25,BAJAJHCARE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,CORDSCABLE,MITTAL RIMPY,0
2023-09-25,DELTACORP,CRIMSON FINANCIAL SERVICES PVT LTD,0
2023-09-25,DELTACORP,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-25,DWARKESH,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,IBREALEST,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,IMFA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,KMSUGAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,NELCAST,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,PNBGILTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,RANASUG,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-25,SWANENERGY,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,AIRAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,ASHOKA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,CELEBRITY,PRRSAAR COMMODITIES PVT LTD,0
2023-09-26,CLSEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,DELTACORP,PLUTUS RESEARCH PRIVATE LIMITED,0
2023-09-26,FOODSIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,IFCI,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,MAHESHWARI,VEENA RAJESH SHAH,0
2023-09-26,MANINDS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,MOHITIND,AMRITA JAIN,0
2023-09-26,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,ONELIFECAP,MITTAL RIMPY,0
2023-09-26,SELAN,AVIRAT ENTERPRISE,0
2023-09-26,SELAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,SELAN,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-26,UFLEX,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,VENUSPIPES,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-26,VPRPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,DPWIRES,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,FOODSIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,GILLANDERS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,GILLANDERS,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-27,GILLANDERS,VINODBHAI VIRJIBHAI SADARIYA,0
2023-09-27,GLOBE,HI GROWTH CORPORATE SERVICES PVT LTD,0
2023-09-27,HLEGLAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,IFCI,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,MAHESHWARI,VEENA RAJESH SHAH,0
2023-09-27,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,OMAXE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,SAKUMA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,SHREYAS,AAKRAYA RESEARCH LLP,0
2023-09-27,SHREYAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-27,SHREYAS,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-28,AWHCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-28,BEDMUTHA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-28,BPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-28,GULFPETRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-28,KHADIM,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-28,KHADIM,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-28,LIBERTSHOE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-28,MCX,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-28,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-28,NAGREEKEXP,QE SECURITIES LLP,0
2023-09-28,QUICKHEAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-28,SENCO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-28,SHREYAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-29,ASHOKA,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-29,AWHCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-29,DCM,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-09-29,EDELWEISS,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-29,GULFPETRO,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-29,IPL,MSB E TRADE SECURITIES LIMITED,0
2023-09-29,KHADIM,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-29,LIBERTSHOE,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-29,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-29,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-09-29,SUPERHOUSE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-03,CORDSCABLE,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-03,CORDSCABLE,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-10-03,DHANBANK,GRAVITON RESEARCH CAPITAL LLP,0
2023-10-03,EASEMYTRIP,MSB E TRADE SECURITIES LIMITED,0
